,xtf_id,Nummer,Bezeichnung,BetrieblicheBezeichnung,Laenge,Kantenhoehe,Gueltigkeit_BeginnGueltigkeit,Gueltigkeit_EndeGueltigkeit,Gueltigkeit_Stand,rHaltestelle,E,N,H,Name
42299,ch14uvag00251981,ch:1:sloid:3669:0:1,,01,,,20260327,,20260412,ch14uvag00057028,2696110.0,1229461.0,0,Richterswil (See)
42302,ch14uvag00378890,ch:1:sloid:1315:0:837075,,,,,20231020,,20260412,ch14uvag00042564,2505391.09058,1133694.3884,0,Céligny (lac)
42303,ch14uvag00383566,ch:1:sloid:11507:0:2,,02,,,20260327,,20260412,ch14uvag00383314,2567441.97008,1186529.82909,0,"Léchelles, gare"
42312,ch14uvag00229009,ch:1:sloid:93110:0:780654,P,01,,,20260325,,20260412,ch14uvag00061359,2504129.71643,1115786.87951,0,"Thônex, Cyprès"
42317,ch14uvag00379756,ch:1:sloid:30635:0:1,,,,,20220401,,20260412,ch14uvag00053808,2691194.0,1217674.999,0,Morgarten Hotel (See)
42320,ch14uvag00379937,ch:1:sloid:77578:0:01,,01,,,20221211,,20260412,ch14uvag00064768,2679507.0,1225989.999,0,"Zug, Rankhof"
42321,ch14uvag00334616,ch:1:sloid:10726:0:517116,A,03,,,20260327,,20260412,ch14uvag00279467,2505761.8707,1143728.33568,0,"Genolier, route de la Colonie"
42323,ch14uvag00262770,ch:1:sloid:82814:0:253479,,02,,,20260327,,20260412,ch14uvag00044264,2591907.0,1245421.0,0,"Delémont, Pré Mochel"
42329,ch14uvag00230225,ch:1:sloid:90498::51,,51,,,20251210,,20260412,ch14uvag00039450,2691391.63301,1233027.28872,0,"Au ZH, Schützenhaus"
42330,ch14uvag00380604,ch:1:sloid:5742:0:85,,01,,,20260327,,20260412,ch14uvag00045404,2653284.0794,1137357.4201,0,"Ernen, Wasen-Zauberwald"
42331,ch14uvag00237006,ch:1:sloid:30361:0:333866,,01,,,20260327,,20260412,ch14uvag00059770,2663369.0,1210651.0,0,Sonnenberg (Kriens)
42332,ch14uvag00257714,ch:1:sloid:71887:0:703815,,02,,,20260327,,20260412,ch14uvag00050332,2554170.0,1218606.0,0,"La Chaux-de-Fonds, Combettes"
42333,ch14uvag00326408,ch:1:sloid:6202:0:1,1,813,,,20241121,,20260412,ch14uvag00044374,2723923.25921,1244954.55255,0,Dietfurt
42334,ch14uvag00254123,ch:1:sloid:73201::51,,51,,,20220610,,20260412,ch14uvag00055194,2699838.0,1273716.0,0,"Oberneunforn, Dorf"
42337,ch14uvag00252830,ch:1:sloid:3697::51,,51,,,20220610,,20260412,ch14uvag00038649,2679294.0,1237612.0,0,"Aeugstertal, Kloster"
42343,ch14uvag00379740,ch:1:sloid:17484:0:1001,1,01,,,20260327,,20260412,ch14uvag00038693,2565151.0,1129427.0,0,Aigle-Parc Aventure
42344,ch14uvag00237858,ch:1:sloid:30069:0:588382,,01,,,20260327,,20260412,ch14uvag00051794,2555729.0,1122063.0,0,Les Têtes
42345,ch14uvag00246136,ch:1:sloid:18243:0:105008,1,01,,,20260327,,20260412,ch14uvag00040566,2686630.31494,1283386.50737,0,Beringerfeld
42346,ch14uvag00325475,ch:1:sloid:19306:0:2,2,02,,,20260327,,20260412,ch14uvag00107069,2745160.25551,1253598.00077,0,St. Gallen Güterbahnhof
42347,ch14uvag00237797,ch:1:sloid:30084:0:394972,,01,,,20260327,,20260412,ch14uvag00044533,2569535.0,1111067.0,0,Dorénaz (téléphérique)
42348,ch14uvag00239278,ch:1:sloid:30068:0:224146,,01,,,20260327,,20260412,ch14uvag00053851,2554927.0,1121251.0,0,Morgins (Les Têtes)
42349,ch14uvag00237035,ch:1:sloid:30052:0:516320,,01,,,20260327,,20260412,ch14uvag00050628,2572373.0,1131005.0,0,Lac-Noir (Petit-Chamossaire)
42353,ch14uvag00228143,ch:1:sloid:78226:1:2,,02,,,20260327,,20260412,ch14uvag00039259,2613575.0,1260225.0,0,"Arlesheim, Dom"
42355,ch14uvag00276403,ch:1:sloid:9058:0:355791,1,1020,,,20220829,,20260412,ch14uvag00059269,2766897.34736,1205202.77,0,Seewis-Pardisla
42359,ch14uvag00270236,ch:1:sloid:70512:0:254970,,02,,,20260327,,20260412,ch14uvag00040258,2628488.0,1172192.0,0,"Beatenberg, Ramsern"
42363,ch14uvag00254901,ch:1:sloid:19685:0:217492,1,01,,,20260327,,20260412,ch14uvag00220334,2647124.5884,1249381.04262,0,Aarau Torfeld
42364,ch14uvag00237781,ch:1:sloid:30055:0:668673,,01,,,20260327,,20260412,ch14uvag00061017,2554918.0,1126928.0,0,Tête-du-Tronchey
42365,ch14uvag00237837,ch:1:sloid:30071:0:105605,,01,,,20260327,,20260412,ch14uvag00050439,2555450.0,1119456.0,0,La Foilleuse (Morgins)
42367,ch14uvag00244689,ch:1:sloid:9619:0:01,,01,,,20260327,,20260412,ch14uvag00223815,2759348.0,1231869.0,0,"Mauren FL, Post"
42368,ch14uvag00334097,ch:1:sloid:1970:0:2,B,02,,,20260327,,20260412,ch14uvag00059507,2504927.63,1138481.67,0,"Signy, village"
42374,ch14uvag00227327,ch:1:sloid:90578::1,,01,,,20260327,,20260412,ch14uvag00063285,2687963.0,1251111.0,0,"Wallisellen, Neugut"
42382,ch14uvag00252893,ch:1:sloid:3856::51,,51,,,20220610,,20260412,ch14uvag00042451,2683497.0,1263541.0,0,"Bülach, Kantonsschule"
42384,ch14uvag00386398,ch:1:sloid:12099:1:51,5,51,,,20251214,,20260412,ch14uvag00386066,2621971.0,1259372.0,0,"Liestal, Waldenburgerbahn"
42388,ch14uvag00227483,ch:1:sloid:71474:0:1,,01,,,20260327,,20260412,ch14uvag00058869,2596387.515,1217909.384,0,"Schnottwil, Kreuzstrasse"
42389,ch14uvag00237636,ch:1:sloid:30099:0:304291,,01,,,20260327,,20260412,ch14uvag00061435,2589606.0,1106891.0,0,Tortin (Col-des-Gentianes)
42390,ch14uvag00237546,ch:1:sloid:30097:0:625469,,02,,,20260327,,20260412,ch14uvag00051570,2586854.0,1105308.0,0,Les Attelas
42400,ch14uvag00379840,ch:1:sloid:70628:0:1002,Q,17,,,20260123,,20260412,ch14uvag00042838,2568622.0,1133202.0,0,"Cergnat, Pied de Crettaz"
42404,ch14uvag00263392,ch:1:sloid:82148:0:309478,,01,,,20260327,,20260412,ch14uvag00043814,2590231.0,1243292.0,0,"Courtételle, Moulin"
42408,ch14uvag00257920,ch:1:sloid:2627:0:407801,,02,,,20260327,,20260412,ch14uvag00223434,2722546.0,1123265.0,0,"Claro, Cassero"
42410,ch14uvag00331905,ch:1:sloid:8885:0:474720,,02,,,20260327,,20260412,ch14uvag00048994,2631145.89049,1218177.64327,0,"Huttwil, Stadt"
42413,ch14uvag00333505,ch:1:sloid:88282:0:02,,02,,,20260327,,20260412,ch14uvag00060962,2615901.0,1128641.0,0,"Susten, Schule"
42417,ch14uvag00274558,ch:1:sloid:71224:0:648409,,01,,,20260327,,20260412,ch14uvag00049396,2586470.03357,1216552.93851,0,"Jens, Hungerberg"
42420,ch14uvag00355008,ch:1:sloid:1694:0:636958,1,01,,,20260327,,20260412,ch14uvag00047367,2626624.603,1092478.967,0,Gornergrat
42429,ch14uvag00261125,ch:1:sloid:75735:0:112629,,01,,,20260327,,20260412,ch14uvag00043259,2708132.0,1141749.0,0,"Chironico, Grumo"
42432,ch14uvag00270827,ch:1:sloid:75153:0:812878,,01,,,20260327,,20260412,ch14uvag00040393,2721928.0,1116853.0,0,"Bellinzona, Piazza Orico"
42435,ch14uvag00231754,ch:1:sloid:92678:0:591366,N,00,,,20260325,,20260412,ch14uvag00042712,2500022.70962,1115378.96564,0,"Carouge GE, Moraines"
42436,ch14uvag00261236,ch:1:sloid:1775:0:988586,,01,,,20260327,,20260412,ch14uvag00051722,2594693.0,1116761.0,0,"Les Mayens-de-Sion, Ouest"
42444,ch14uvag00268320,ch:1:sloid:72344:0:584147,,01,,,20260327,,20260412,ch14uvag00048792,2622855.0,1242214.0,0,"Holderbank SO, Seblenhof"
42447,ch14uvag00297006,ch:1:sloid:82848:0:840411,,01,,,20260327,,20260412,ch14uvag00049789,2787101.0,1193057.0,0,"Klosters, Doggiboden"
42454,ch14uvag00237887,ch:1:sloid:30127:0:393633,,01,,,20260327,,20260412,ch14uvag00044495,2597271.0,1103669.0,0,Dixence (téléphérique)
42456,ch14uvag00237820,ch:1:sloid:30138:0:691125,,01,,,20260327,,20260412,ch14uvag00059486,2607114.0,1120910.0,0,Sigeroula (station interméd.)
42458,ch14uvag00239116,ch:1:sloid:30132:0:703608,,01,,,20260327,,20260412,ch14uvag00046682,2602444.0,1118692.0,0,Gautier
42459,ch14uvag00238817,ch:1:sloid:30109:0:358171,,01,,,20260327,,20260412,ch14uvag00061444,2587995.0,1112260.0,0,Tracouet (Haute-Nendaz)
42461,ch14uvag00232938,ch:1:sloid:76517:1:1,,10,,,19930201,,20260412,ch14uvag00047756,2649687.024,1166097.918,0,"Grindelwald, Abzw. Gleckstein"
42463,ch14uvag00236956,ch:1:sloid:89733::3,A,03,,,20260327,,20260412,ch14uvag00050041,2665526.72229,1207793.94642,0,"Kriens, Pilatusmarkt"
42465,ch14uvag00271522,ch:1:sloid:75167:0:878792,,02,,,20260327,,20260412,ch14uvag00047970,2716159.0,1114745.0,0,"Gudo, Progero"
42472,ch14uvag00237640,ch:1:sloid:30102:0:490004,,01,,,20260327,,20260412,ch14uvag00053548,2590689.0,1103184.0,0,Mont-Fort
42473,ch14uvag00379744,ch:1:sloid:30067:0:1001,1,01,,,20260327,,20260412,ch14uvag00051792,2568289.0,1122685.0,0,Les Salines
42474,ch14uvag00237031,ch:1:sloid:30051:0:819091,,01,,,20260327,,20260412,ch14uvag00043116,2572770.0,1129980.0,0,Chaux-Ronde (Villars-s.-Ollon)
42476,ch14uvag00238818,ch:1:sloid:30108:0:377,,01,,,20260327,,20260412,ch14uvag00048293,2588615.0,1114283.0,0,Haute-Nendaz (télécabine)
42477,ch14uvag00237633,ch:1:sloid:30090:0:720879,,01,,,20260327,,20260412,ch14uvag00050280,2577687.0,1092697.0,0,La Chaux-de-Bavon
42480,ch14uvag00244567,ch:1:sloid:8224:0:02,,02,,,20260327,,20260412,ch14uvag00225220,2757703.0,1222970.0,0,"Vaduz, Gemeindesaal"
42481,ch14uvag00268445,ch:1:sloid:71385:0:726757,,02,,,20260327,,20260412,ch14uvag00049724,2597843.0,1205296.0,0,"Kirchlindach, Jetzikofenstr."
42484,ch14uvag00271437,ch:1:sloid:83271:0:360671,,02,,,20260327,,20260412,ch14uvag00059606,2590974.0,1118724.0,0,"Sion, Garenne"
42490,ch14uvag00227901,ch:1:sloid:95168:1:1,,11,,,20120727,,20260412,ch14uvag00061157,2621193.832,1180317.706,0,"Teuffenthal b. Thun, Halten"
42497,ch14uvag00227397,ch:1:sloid:81542::50,,50,,,20201213,,20260412,ch14uvag00062102,2696877.0,1244333.0,0,"Uster, Burgstrasse"
42499,ch14uvag00237638,ch:1:sloid:30113:0:205835,,03,,,20260327,,20260412,ch14uvag00060904,2590513.0,1109317.0,0,Siviez (station aval)
42504,ch14uvag00236978,ch:1:sloid:89705::1,,01,,,20260327,20261212.0,20260412,ch14uvag00050014,2664202.53497,1209220.8783,0,"Kriens, Friedhofstrasse"
42508,ch14uvag00260820,ch:1:sloid:57051:0:373162,,01,,,20260327,,20260412,ch14uvag00220640,2595053.0,1236636.0,0,"Moutier, Château"
42515,ch14uvag00325757,ch:1:sloid:78665::1,,01,,,20260327,,20260412,ch14uvag00040974,2649174.0,1251689.0,0,"Biberstein, Ihegi"
42517,ch14uvag00333127,ch:1:sloid:1734:0:734765,B,01,,,20260327,,20260412,ch14uvag00053743,2518666.28695,1161575.43324,0,"Montricher, village"
42523,ch14uvag00257283,ch:1:sloid:3686:0:360554,,02,,,20260327,,20260412,ch14uvag00047293,2715027.0,1234617.0,0,"Goldingen, Ennetbach"
42525,ch14uvag00232356,ch:1:sloid:71412:0:3,D,03,,,20260327,,20260412,ch14uvag00051919,2598786.593,1197914.293,0,"Liebefeld, Hessstrasse"
42527,ch14uvag00237632,ch:1:sloid:30089:0:223795,,01,,,20260327,,20260412,ch14uvag00051227,2578581.0,1093280.0,0,Le Chapelet
42528,ch14uvag00237532,ch:1:sloid:30098:0:23846,,01,,,20260327,,20260412,ch14uvag00053549,2587639.0,1105008.0,0,Mont-Gelé
42529,ch14uvag00237783,ch:1:sloid:30056:0:912190,,01,,,20260327,,20260412,ch14uvag00056109,2554660.0,1128407.0,0,Plan-du-Croix (La Jorette)
42530,ch14uvag00237634,ch:1:sloid:30115:0:391311,,01,,,20260327,,20260412,ch14uvag00061434,2589616.0,1106915.0,0,Tortin (Siviez)
42536,ch14uvag00261448,ch:1:sloid:766:0:136848,,02,,,20260327,,20260412,ch14uvag00040312,2613469.0,1245413.0,0,"Beinwil SO, Oberbeinwil"
42538,ch14uvag00247804,ch:1:sloid:93391:0:1,,01,,,20260327,,20260412,ch14uvag00048734,2664564.0,1224525.0,0,"Hochdorf, Bankstrasse"
42543,ch14uvag00378717,ch:1:sloid:1234:0:284540,,,,,20231020,,20260412,ch14uvag00042878,2560817.90143,1140282.05486,0,Château-de-Chillon (lac)
42547,ch14uvag00236326,ch:1:sloid:76598:1:2,,11,,,20000528,,20260412,ch14uvag00058954,2621217.105,1182663.973,0,"Schwarzenegg, Bären"
42550,ch14uvag00236832,ch:1:sloid:31468:0:727683,,01,,,20260327,,20260412,ch14uvag00220419,2705798.0,1150137.0,0,Carì Croce
42556,ch14uvag00239364,ch:1:sloid:30057:0:870257,,01,,,20260327,,20260412,ch14uvag00050454,2555256.0,1128254.0,0,La Jorette
42558,ch14uvag00379745,ch:1:sloid:30064:0:1001,1,01,,,20260327,,20260412,ch14uvag00040912,2567763.0,1122213.0,0,Bex Pont-Neuf
42560,ch14uvag00253487,ch:1:sloid:3781::50,,50,,,20220610,,20260412,ch14uvag00039713,2683427.0,1262140.0,0,"Bachenbülach, alte Post"
42563,ch14uvag00263751,ch:1:sloid:74001:0:254216,,02,,,20260327,,20260412,ch14uvag00046668,2724421.0,1248914.0,0,"Ganterschwil, Hirschen"
42566,ch14uvag00237382,ch:1:sloid:31118:0:593386,,01,,,20260327,,20260412,ch14uvag00165418,2756996.0,1185777.001,0,Furggabüel
42572,ch14uvag00249327,ch:1:sloid:88109:0:01,,01,,,20260327,,20260412,ch14uvag00057602,2693913.70486,1217756.71262,0,"Rothenthurm, Dorf"
42576,ch14uvag00382025,ch:1:sloid:74586:0:493,,04,,,20260327,,20260412,ch14uvag00061061,2751322.57164,1176076.07088,0,"Tartar, Dorf"
42579,ch14uvag00327908,ch:1:sloid:4654:0:40033,,02,,,20260327,,20260412,ch14uvag00052327,2524045.57928,1150810.06159,0,"Lussy-sur-Morges, village"
42581,ch14uvag00239341,ch:1:sloid:30310:0:367773,,02,,,20260327,,20260412,ch14uvag00038480,2607229.0,1146367.0,0,Adelboden Bergläger (Silleren)
42584,ch14uvag00237557,ch:1:sloid:30129:0:977211,,01,,,20260327,,20260412,ch14uvag00050681,2602964.0,1107781.0,0,Lana (télésiège)
42585,ch14uvag00237861,ch:1:sloid:30100:0:290588,,02,,,20260327,,20260412,ch14uvag00043463,2585623.0,1104427.0,0,Col-de-Chassoure (Tortin)
42593,ch14uvag00231125,ch:1:sloid:73569::51,,51,,,20201213,,20260412,ch14uvag00063046,2692778.0,1229224.0,0,"Wädenswil, Beichlen"
42599,ch14uvag00326074,ch:1:sloid:7942:0:1,,01,,,20260327,,20260412,ch14uvag00225353,2760397.81322,1192239.89899,0,"Chur, Prasserieweg"
42602,ch14uvag00325805,ch:1:sloid:89188::2,,02,,,20260327,,20260412,ch14uvag00064364,2644298.0,1248260.0,0,Wöschnau
42603,ch14uvag00262625,ch:1:sloid:5036:0:700790,,01,,,20260327,,20260412,ch14uvag00222126,2583082.31196,1244502.48886,0,"Boécourt, Chênois"
42605,ch14uvag00260178,ch:1:sloid:4999:0:669421,,02,,,20260327,,20260412,ch14uvag00055857,2562488.0,1185490.0,0,"Payerne, hôpital"
42608,ch14uvag00268882,ch:1:sloid:8657:0:55025,,02,,,20260327,,20260412,ch14uvag00052793,2634487.0,1188383.0,0,"Marbach LU, Mösli"
42612,ch14uvag00252206,ch:1:sloid:4851:0:16387,,01,,,20260327,,20260412,ch14uvag00062690,2561893.63188,1168271.45843,0,"Villariaz, village"
42614,ch14uvag00259501,ch:1:sloid:83615:0:160501,,01,,,20260327,,20260412,ch14uvag00045974,2733025.0,1252554.0,0,"Flawil, Schändrich"
42617,ch14uvag00237877,ch:1:sloid:30134:0:957129,,01,,,20260327,,20260412,ch14uvag00062421,2606758.0,1122821.0,0,Vercorin (station amont)
42618,ch14uvag00239228,ch:1:sloid:30144:0:299124,,01,,,20260327,,20260412,ch14uvag00064583,2614326.238,1109636.941,0,Zinal (télépherique)
42620,ch14uvag00379146,ch:1:sloid:4562:0:892121,,,,,20230811,,20260412,ch14uvag00056301,2562991.84038,1197380.04292,0,Portalban
42623,ch14uvag00386681,ch:1:sloid:11765:0:2,,02,,,20260327,,20260412,ch14uvag00383416,2681257.0,1218026.0,0,"Walchwil, Lauihof"
42628,ch14uvag00237324,ch:1:sloid:30302:0:592442,,01,,,20260327,,20260412,ch14uvag00038797,2616185.0,1149019.0,0,Allmenalp
42631,ch14uvag00379987,ch:1:sloid:79043:0:1002,B,02,,,20260327,,20260412,ch14uvag00043265,2562147.0,1120860.0,0,"Choëx, Champmagnin"
42633,ch14uvag00265497,ch:1:sloid:86314:0:557392,,01,,,20260327,,20260412,ch14uvag00225523,2559683.0,1143538.0,0,"Chernex, école"
42636,ch14uvag00243096,ch:1:sloid:5255::110801,,01,,,20260327,,20260412,ch14uvag00044522,2716216.0,1144397.0,0,"Dongio, Piazza"
42638,ch14uvag00344802,ch:1:sloid:11214:0:855951,,01,,,20260327,,20260412,ch14uvag00343654,2549072.42086,1161428.1187,0,"Carrouge VD, Champ du Trey"
42639,ch14uvag00262048,ch:1:sloid:73854:0:618255,,01,,,20260327,,20260412,ch14uvag00062175,2715774.0188,1232049.55332,0,"Uznach, St. Josef"
42640,ch14uvag00328065,ch:1:sloid:92282:0:112816,,01,,,20260327,,20260412,ch14uvag00061411,2526243.07221,1150219.06194,0,"Tolochenaz, Les Noyers"
42644,ch14uvag00252963,ch:1:sloid:75115::51,,51,,,20220610,,20260412,ch14uvag00055313,2672644.0,1261672.0,0,"Oberweningen, Hüeblistrasse"
42646,ch14uvag00237681,ch:1:sloid:30173:0:20113,,01,,,20260327,,20260412,ch14uvag00047101,2603870.0,1135394.0,0,Glacier-de-la-Plaine-Morte
42647,ch14uvag00239108,ch:1:sloid:30147:0:334664,,01,,,20260327,,20260412,ch14uvag00061652,2614047.0,1122266.0,0,Tsapé
42648,ch14uvag00237875,ch:1:sloid:30136:0:858967,,01,,,20260327,,20260412,ch14uvag00062422,2607362.0,1122515.0,0,Vercorin (station aval)
42649,ch14uvag00260430,ch:1:sloid:74096:0:693555,,01,,,20260327,,20260412,ch14uvag00064262,2760248.0,1256468.0,0,"Wolfhalden, Schönenbühl"
42650,ch14uvag00239272,ch:1:sloid:31197:0:762237,,01,,,20260327,,20260412,ch14uvag00165579,2586830.0,1147844.0,0,Saanen Rüebeldorf (Talstation)
42655,ch14uvag00237087,ch:1:sloid:30568:0:587164,,01,,,20260327,,20260412,ch14uvag00062316,2732883.0,1163459.0,0,Vals (Talstation)
42660,ch14uvag00383699,ch:1:sloid:11619:0:507,J,00,,,20260325,,20260412,ch14uvag00383339,2501629.5,1114985.6,0,"Vessy, Bochère"
42662,ch14uvag00328308,ch:1:sloid:1423:0:1,1,736,,,20241121,,20260412,ch14uvag00062853,2559774.83524,1129401.46041,0,Vionnaz
42664,ch14uvag00270502,ch:1:sloid:5734:0:265633,,01,,,20260327,,20260412,ch14uvag00061121,2644880.0,1130852.0,0,"Termen, Dorfplatz"
42665,ch14uvag00256250,ch:1:sloid:5728:0:245473,,02,,,20260327,,20260412,ch14uvag00057112,2645199.0,1129249.0,0,"Ried-Brig, Talstation LRR"
42670,ch14uvag00249621,ch:1:sloid:5666:0:01,,01,,,20260327,,20260412,ch14uvag00046973,2679835.78687,1205279.01263,0,"Gersau, Rotschuo"
42671,ch14uvag00237879,ch:1:sloid:30137:0:440013,,01,,,20260327,,20260412,ch14uvag00043854,2607022.0,1119784.0,0,Crêt du Midi (station amont)
42672,ch14uvag00237833,ch:1:sloid:30149:0:314590,,01,,,20260327,,20260412,ch14uvag00055762,2578546.0,1117055.0,0,Ovronnaz (télésiège)
42673,ch14uvag00237876,ch:1:sloid:30135:0:213460,,01,,,20260327,,20260412,ch14uvag00041788,2606245.0,1123375.0,0,Briey (station intermédiaire)
42674,ch14uvag00237724,ch:1:sloid:30152:0:738381,,01,,,20260327,,20260412,ch14uvag00055829,2595932.0,1128982.0,0,Pas-de-Maimbré
42675,ch14uvag00238822,ch:1:sloid:30141:0:276961,,01,,,20260327,,20260412,ch14uvag00051633,2608628.0,1113672.0,0,Les Crêts
42676,ch14uvag00237519,ch:1:sloid:30151:0:864778,,01,,,20260327,,20260412,ch14uvag00039115,2596628.0,1127095.0,0,Anzère (télécabine)
42677,ch14uvag00268090,ch:1:sloid:6724:0:111873,,02,,,20260327,,20260412,ch14uvag00048457,2726722.0,1258016.0,0,"Henau, Felsegg"
42678,ch14uvag00226536,ch:1:sloid:76070::50,,50,,,20210720,,20260412,ch14uvag00044685,2706093.0,1237215.0,0,"Dürnten, Etzelstrasse"
42685,ch14uvag00335356,ch:1:sloid:5927:0:01,A,01,,,20260327,,20260412,ch14uvag00225043,2663770.62736,1212404.04338,0,"Luzern, Waldstrasse"
42691,ch14uvag00257269,ch:1:sloid:71099:0:13243,,02,,,20260327,,20260412,ch14uvag00044878,2634366.0,1128604.0,0,"Eggerberg, Telli"
42710,ch14uvag00247473,ch:1:sloid:77076:0:1,,01,,,20260327,,20260412,ch14uvag00048726,2662778.0,1231053.0,0,"Hitzkirch, Schönegg"
42719,ch14uvag00233223,ch:1:sloid:91060::10,,10,,,20201213,,20260412,ch14uvag00064905,2681403.0,1248791.0,0,"Zürich Hardbrücke, Bahnhof"
42721,ch14uvag00273059,ch:1:sloid:5954:0:127664,,01,,,20260327,,20260412,ch14uvag00058033,2728773.0,1122130.0,0,"S. Vittore, Posta"
42728,ch14uvag00263413,ch:1:sloid:83629:0:762428,,01,,,20260327,,20260412,ch14uvag00058261,2823262.0,1204184.0,0,"Samnaun-Ravaisch, Abzweigung"
42736,ch14uvag00386488,ch:1:sloid:12282::21,,21,,,20251126,,20260412,ch14uvag00386133,2681224.4214,1253620.28059,0,"Zürich, Reckenholz"
42738,ch14uvag00229862,ch:1:sloid:90866::50,,50,,,20260115,,20260412,ch14uvag00063079,2692919.19771,1231882.00489,0,"Wädenswil, Neudorf"
42739,ch14uvag00237702,ch:1:sloid:30163:0:100836,,01,,,20260327,,20260412,ch14uvag00053575,2603123.0,1129053.0,0,Crans-Montana Route Vermala
42741,ch14uvag00237682,ch:1:sloid:30142:0:945041,,01,,,20260327,,20260412,ch14uvag00060350,2612650.0,1118700.0,0,St-Luc (Tignousa)
42742,ch14uvag00237556,ch:1:sloid:30130:0:282752,,01,,,20260327,,20260412,ch14uvag00050469,2601308.0,1107722.0,0,La Meina (Lana)
42743,ch14uvag00273018,ch:1:sloid:82504:0:535296,,02,,,20260327,,20260412,ch14uvag00055768,2579418.0,1116587.0,0,"Ovronnaz, chapelle"
42746,ch14uvag00235691,ch:1:sloid:90081:0:2,,02,,,20260327,,20260412,ch14uvag00040666,2595925.54,1197701.457,0,"Bern, Hohliebi"
42752,ch14uvag00384008,ch:1:sloid:9882::1,,01,,,20260327,,20260412,ch14uvag00059547,2781120.51018,1148374.71079,0,"Silvaplana, Munteratsch"
42755,ch14uvag00266993,ch:1:sloid:4116:0:558097,,01,,,20260327,,20260412,ch14uvag00223429,2722192.0,1275849.0,0,"Hattenhausen, Golfpanorama"
42756,ch14uvag00380306,ch:1:sloid:88556:0:2,,02,,,20260331,,20260412,ch14uvag00048248,2723189.81505,1204755.79186,0,"Haslen GL, Hinterhaslen"
42758,ch14uvag00242767,ch:1:sloid:78895::313201,,01,,,20260327,,20260412,ch14uvag00052679,2697446.0,1122460.0,0,"Maggia, Ospedale"
42761,ch14uvag00266756,ch:1:sloid:70231:0:125398,,01,,,20260327,,20260412,ch14uvag00062365,2519927.0,1171587.0,0,"Vaulion, Sur la Creusaz"
42763,ch14uvag00237497,ch:1:sloid:31104:0:82521,,01,,,20260327,,20260412,ch14uvag00165392,2794164.99274,1143819.58662,0,Diavolezzafirn (Talstation)
42765,ch14uvag00234110,ch:1:sloid:7562:1:1,,10,,,19930201,,20260412,ch14uvag00047839,2650764.147,1167394.348,0,Grosse Scheidegg
42766,ch14uvag00237030,ch:1:sloid:30042:0:428069,,01,,,20260327,,20260412,ch14uvag00062697,2570440.0,1128100.0,0,Villars-sur-Ollon (télécabine)
42768,ch14uvag00237736,ch:1:sloid:30159:0:882058,,01,,,20260327,,20260412,ch14uvag00043867,2602210.0,1128583.0,0,Crans-Montana Route Télé
42771,ch14uvag00344870,ch:1:sloid:11090:0:65437,,01,,,20260327,,20260412,ch14uvag00343693,2731582.76858,1183210.09329,0,"Siat, Carrera"
42772,ch14uvag00251145,ch:1:sloid:70334:0:664791,,01,,,20260327,,20260412,ch14uvag00045478,2534727.00051,1182763.00216,0,"Essert-sous-Champvent, village"
42788,ch14uvag00268385,ch:1:sloid:81782:0:318977,,03,,,20260327,,20260412,ch14uvag00052540,2589949.0,1213648.0,0,"Lyss, Hirschenplatz"
42792,ch14uvag00263356,ch:1:sloid:72637:0:468820,,02,,,20260327,,20260412,ch14uvag00040305,2668737.0,1231568.0,0,"Beinwil (Freiamt), Unterdorf"
42793,ch14uvag00295413,ch:1:sloid:7997:0:559916,,01,,,20260327,,20260412,ch14uvag00046452,2614916.0,1158707.0,0,"Frutigen, Chriesbaum"
42794,ch14uvag00237376,ch:1:sloid:30501:0:644541,,01,,,20260327,,20260412,ch14uvag00052697,2751128.0,1209113.0,0,Maienberg
42796,ch14uvag00259833,ch:1:sloid:70330:0:235636,,01,,,20260327,,20260412,ch14uvag00046332,2547346.0,1193263.0,0,"Fresens, village"
42802,ch14uvag00238753,ch:1:sloid:30040:0:579614,,01,,,20260327,,20260412,ch14uvag00050247,2572116.0,1125879.0,0,La Barboleuse (télécabine)
42803,ch14uvag00237864,ch:1:sloid:30164:0:395484,,01,,,20260327,,20260412,ch14uvag00043960,2602699.0,1131552.0,0,Cry-d'Er (Bellalui)
42804,ch14uvag00238018,ch:1:sloid:30021:0:128200,,01,,,20260327,,20260412,ch14uvag00043097,2579344.0,1163085.0,0,Charmey (Gruyère) (télécabine)
